rating_id,userId,rating,timestamp,movie_id
16410,105,3.5,1086960071,tt0058379
16411,105,3.0,1086101836,tt0069095
16412,105,3.0,1088059037,tt0099141
16413,105,4.5,1086095017,tt0865556
16414,105,4.0,1086272767,tt0079753
16417,105,3.0,1085640483,tt0045296
16418,105,4.0,1101115552,tt0064638
16419,105,2.0,1085579811,tt0042727
16420,105,3.5,1088058417,tt0087225
16422,105,4.0,1086093482,tt0369702
16423,105,3.0,1086093845,tt0326036
16424,105,4.0,1100533705,tt0105665
16426,105,4.0,1085579817,tt0489235
16428,105,4.0,1085579802,tt0120787
16429,105,3.0,1100533686,tt0119141
16430,105,4.0,1086094947,tt0338512
16431,105,3.5,1100533958,tt0068182
16432,105,3.0,1085581438,tt0498399
16433,105,3.0,1085581441,tt0437526
16434,105,2.5,1088058369,tt0051406
16435,105,2.5,1100533989,tt0808417
16436,105,4.0,1088058393,tt0120596
16437,105,3.0,1086094963,tt0317648
16438,105,3.0,1086272795,tt0098258
16439,105,3.0,1085581411,tt0118556
16440,105,3.5,1100534034,tt0093415
16441,105,2.0,1086093376,tt0313443
16442,105,3.5,1088058350,tt0109456
16451,105,3.5,1199439298,tt0385752
16452,105,4.0,1086093836,tt0376541
16453,105,4.0,1100533947,tt0099871
16454,105,3.5,1085579021,tt0261392
16459,105,3.0,1085574059,tt0463872
16465,105,3.0,1085579828,tt0086551
16468,105,4.0,1086094924,tt0372183
16471,105,3.0,1086094906,tt0371246
16476,105,2.5,1086093818,tt0098554
16477,105,3.5,1085574093,tt0095253
16478,105,1.5,1085574070,tt0097493
16479,105,3.0,1086094844,tt0178868
16481,105,3.5,1199439167,tt0949770
16482,105,3.0,1086094851,tt0115392
16483,105,1.0,1086102111,tt0109036
16489,105,3.5,1086960054,tt0029811
16497,105,3.0,1086272690,tt0222718
16502,105,3.5,1086093785,tt0762114
16508,105,3.5,1101125851,tt0022835
16510,105,4.0,1085640140,tt0806686
16511,105,3.0,1086093777,tt0099612
16512,105,3.0,1086094809,tt0051667
16513,105,3.0,1086094805,tt0027977
16514,105,4.5,1085640164,tt0061683
16515,105,3.0,1086094522,tt0050894
16520,105,3.5,1086093765,tt0389778
16521,105,3.5,1086094765,tt0266308
16525,105,3.0,1085640104,tt0062159
16537,105,3.5,1085581284,tt0081182
16540,105,3.0,1086960240,tt0068441
16544,105,4.0,1085640021,tt0073155
16546,105,2.5,1086102087,tt0411061
16550,105,3.5,1086094781,tt0377800
16551,105,3.0,1085579419,tt0025878
16554,105,4.5,1100533679,tt0024703
16558,105,4.0,1085639996,tt0120577
16559,105,4.0,1085639989,tt0418689
16561,105,3.0,1086094194,tt0058751
16583,105,2.0,1085639899,tt0090887
16587,105,4.0,1086102024,tt0094721
16589,105,4.0,1086272718,tt0058203
16593,105,3.5,1085580206,tt0959337
16595,105,2.0,1086094470,tt0095675
16599,105,4.0,1085581263,tt0212235
16600,105,3.0,1085639848,tt0134084
16601,105,4.5,1100532272,tt0064169
16604,105,4.0,1085641793,tt0420332
16608,105,4.0,1086272756,tt0322545
16614,105,4.0,1085579231,tt0077936
16615,105,3.0,1085579637,tt0113149
16618,105,3.0,1086274032,tt0041719
16620,105,2.5,1088058223,tt0406816
16626,105,4.0,1086275259,tt0060268
16628,105,3.5,1085581236,tt0061495
16631,105,3.0,1085581244,tt0396746
16633,105,3.0,1085582137,tt0146984
16635,105,3.5,1085582061,tt0477038
16636,105,5.0,1085574372,tt0062626
16637,105,2.5,1199438959,tt0118749
16642,105,4.0,1100534081,tt0060214
16646,105,3.5,1085582030,tt0100946
16649,105,3.5,1085641574,tt0055796
16661,105,4.0,1088058740,tt0091217
16662,105,3.5,1100532177,tt0061504
16663,105,3.0,1086101995,tt0476681
16666,105,3.0,1085641448,tt0116729
16667,105,3.5,1086093675,tt0075784
16674,105,5.0,1100530925,tt0281820
16715,105,3.5,1199439249,tt0119738
16718,105,4.0,1199439242,tt0064253
16721,105,2.5,1199439080,tt0402406
16724,105,3.5,1199438665,tt0049363
16728,106,3.0,1215820041,tt0069113
16729,106,5.0,1215760082,tt0086541
16730,106,5.0,1215923111,tt0479143
16731,106,4.5,1215818307,tt0069095
16732,106,4.5,1215819684,tt0119141
16733,106,4.0,1215760993,tt1077258
16738,106,5.0,1215818606,tt0463872
16740,106,3.5,1215818358,tt0029811
16742,106,4.0,1215759966,tt0062159
16743,106,5.0,1215818780,tt0077278
16746,106,4.0,1215818347,tt0037515
16748,106,4.5,1215761551,tt0079642
16753,106,5.0,1215818597,tt0248408
16755,106,3.0,1215818385,tt0172156
16756,106,0.5,1215818472,tt0049103
16758,106,1.0,1215818522,tt1270835
16760,106,3.0,1215760972,tt0143213
16761,106,0.5,1215819552,tt0094331
16765,106,5.0,1215818691,tt0164983
16768,106,5.0,1216958340,tt1865335
16772,107,3.0,1446493028,tt0105265
16773,107,5.0,1446493021,tt0181852
16774,107,5.0,1446493024,tt0110729
16775,107,3.0,1446493238,tt0091949
16776,107,0.5,1446493194,tt0109036
16777,107,2.0,1446493350,tt0269217
16778,107,4.5,1446493013,tt0762114
16780,107,1.5,1446493230,tt0027977
16781,107,3.5,1446493183,tt0059205
16782,107,3.5,1446493152,tt0266308
16788,107,2.0,1446493319,tt0949423
16792,107,0.5,1446493273,tt0165798
16796,107,4.5,1446493188,tt0342771
16797,107,4.5,1446493019,tt0281820
16807,108,3.0,843302110,tt0111495
16808,108,3.0,843301948,tt0335266
16809,108,3.0,843302067,tt0240772
16810,108,3.0,843302067,tt0066921
16812,108,3.0,843302196,tt0082222
16813,108,2.0,843301990,tt0365737
16814,108,3.0,843302067,tt0070328
16815,108,3.0,843302110,tt0044706
16816,108,3.0,843301884,tt0181852
16817,108,5.0,843301990,tt0107290
16818,108,3.0,843302111,tt0102536
16819,108,1.0,843301948,tt0135790
16821,108,5.0,843302154,tt0103776
16823,108,4.0,843302196,tt0087800
16824,108,3.0,843301884,tt0095953
16825,108,3.0,843302026,tt0475317
16826,108,3.0,843302111,tt0117509
16827,108,4.0,843301990,tt0048624
16828,108,4.0,843302067,tt0265343
16829,108,5.0,843302196,tt0105236
16830,108,5.0,843301948,tt0384537
16832,108,3.0,843301884,tt0274558
16833,108,5.0,843301990,tt0069293
16834,108,5.0,843301990,tt0056592
16835,109,3.5,1153229790,tt0168629
16837,109,4.5,1153862055,tt0181852
16838,109,5.0,1153862063,tt0120753
16839,109,2.5,1153229745,tt0314524
16840,109,4.5,1153229750,tt0125439
16841,109,4.5,1153229872,tt0019702
16842,109,4.5,1153229795,tt0276919
16843,109,4.0,1153862071,tt0071360
16844,109,5.0,1153862058,tt0069293
16845,109,4.0,1153862117,tt0038348
16846,109,4.0,1153229824,tt0116790
16848,109,4.5,1153229724,tt0134119
16849,109,4.0,1153229766,tt0326036
16850,109,4.0,1153229838,tt0385752
16851,109,4.5,1153229817,tt0097493
16853,109,4.0,1153229865,tt0061590
16855,109,4.0,1153229733,tt0062626
16858,110,4.0,840101142,tt0092149
16859,110,4.0,840100796,tt0113101
16860,110,4.0,840100719,tt0107286
16864,110,5.0,840100602,tt0076759
16865,110,4.0,840100745,tt0168629
16866,110,4.0,840100515,tt0017136
16874,110,1.0,840101128,tt0299977
16875,110,5.0,840100644,tt0120591
16876,110,4.0,840100908,tt0167260
16877,110,4.0,840101305,tt0065780
16878,110,4.0,840101394,tt0061589
16879,110,5.0,840100361,tt0083511
16880,110,3.0,840100386,tt0335266
16881,110,3.0,840100546,tt0000012
16882,110,4.0,840100438,tt0240772
16883,110,5.0,840100745,tt0349903
16884,110,5.0,840100386,tt0096874
16885,110,4.0,840100672,tt0092007
16886,110,3.0,840100585,tt0046672
16887,110,5.0,840101468,tt0373926
16888,110,4.0,840100456,tt0066921
16889,110,4.0,840100631,tt0425210
16890,110,5.0,840100695,tt0111280
16891,110,4.0,840100644,tt0046268
16892,110,5.0,840100808,tt0097165
16894,110,4.0,840100515,tt0082222
16895,110,4.0,840100758,tt0086066
16896,110,5.0,840100416,tt0365737
16897,110,4.0,840100602,tt0110598
16898,110,4.0,840100719,tt0289635
16899,110,4.0,840100881,tt0055312
16900,110,3.0,840100893,tt0098621
16901,110,4.0,840100614,tt0067992
16902,110,3.0,840100456,tt0070328
16903,110,4.0,840100656,tt1180329
16904,110,4.0,840100836,tt0380599
16905,110,4.0,840100976,tt0026029
16906,110,3.0,840100546,tt0057345
16907,110,4.0,840100731,tt0408777
16908,110,4.0,840100808,tt0103064
16910,110,4.0,840100438,tt0425598
16911,110,5.0,840100361,tt0181852
16912,110,3.0,840100821,tt0038787
16914,110,5.0,840100585,tt0059170
16915,110,3.0,840100439,tt0120753
16916,110,3.0,840100821,tt0222851
16917,110,4.0,840100416,tt0107290
16918,110,5.0,840100456,tt0102536
16919,110,4.0,840100386,tt0135790
16920,110,2.0,840100921,tt0120663
16921,110,5.0,840100386,tt0428430
16922,110,4.0,840100602,tt0458352
16925,110,3.0,840100501,tt0103776
16930,110,5.0,840100515,tt0087800
16931,110,5.0,840101150,tt0093822
16932,110,5.0,840100361,tt0095953
16933,110,4.0,840100796,tt0048728
16935,110,3.0,840100946,tt0118688
16937,110,5.0,840100438,tt0475317
16938,110,5.0,840101191,tt0387898
16939,110,4.0,840100501,tt0117509
16940,110,5.0,840100438,tt0048624
16941,110,4.0,840101508,tt0382330
16942,110,5.0,840100758,tt0067309
16944,110,5.0,840100475,tt0265343
16946,110,4.0,840101294,tt0119217
16947,110,5.0,840100958,tt0070679
16948,110,4.0,840100546,tt0105236
16949,110,4.0,840100672,tt0314331
16952,110,4.0,840100559,tt0110729
16953,110,3.0,840100921,tt0112691
16954,110,5.0,840100585,tt0054215
16955,110,5.0,840100881,tt0367631
16956,110,4.0,840101142,tt0313196
16957,110,5.0,840101207,tt0042876
16958,110,4.0,840101099,tt0137523
16959,110,4.0,840100758,tt0237539
16960,110,5.0,840100559,tt0120885
16961,110,5.0,840100559,tt0319061
16962,110,4.0,840100386,tt0384537
16964,110,4.0,840100360,tt0274558
16965,110,4.0,840100360,tt0071360
16966,110,5.0,840100416,tt0069293
16967,110,3.0,840100416,tt0056592
16968,110,5.0,840100559,tt0120338
16969,110,4.0,840100719,tt0038348
16973,110,4.0,840101368,tt0074103
16974,110,5.0,840101207,tt0071853
16975,110,5.0,840100851,tt0019254
16976,110,5.0,840101099,tt0181875
16977,110,4.0,840101284,tt0056193
16978,111,3.0,1097430540,tt0113101
16981,111,4.0,1097432404,tt0076759
16982,111,2.5,1098045013,tt0119116
16983,111,4.0,1097430903,tt0418763
16990,111,3.0,1097431144,tt0087544
16991,111,3.0,1097430874,tt0120591
16992,111,0.5,1097429180,tt0088763
16993,111,4.0,1097429291,tt0111495
16994,111,3.5,1097514612,tt0167260
16995,111,3.5,1097432358,tt0246578
16996,111,4.0,1098045292,tt0083511
16997,111,4.0,1097430893,tt0240772
16998,111,3.0,1097432346,tt0066921
16999,111,2.5,1097431678,tt0071141
17000,111,4.0,1097432413,tt0032976
17001,111,5.0,1098373536,tt0075902
17002,111,0.5,1097431412,tt0365737
17003,111,3.5,1097430507,tt0070328
17004,111,4.0,1097429700,tt0026029
17005,111,3.5,1097432320,tt0425598
17006,111,4.5,1097429606,tt0181852
17007,111,3.5,1097432375,tt0354899
17008,111,4.0,1097429677,tt0120753
17009,111,3.0,1097514606,tt0222851
17010,111,4.0,1097432349,tt0102536
17011,111,3.0,1097430518,tt0135790
17012,111,2.0,1097429176,tt0120663
17015,111,3.5,1098045314,tt0103776
17019,111,3.5,1097429767,tt0087800
17020,111,4.5,1097429708,tt0095953
17021,111,4.0,1097432399,tt0758730
17022,111,2.5,1097432334,tt0117509
17023,111,4.0,1097429686,tt0048624
17024,111,3.5,1097429669,tt0265343
17025,111,4.0,1097431077,tt0120689
17026,111,3.5,1097430883,tt0314331
17027,111,4.0,1097429740,tt0110729
17028,111,3.0,1097432336,tt0054215
17029,111,3.5,1097430881,tt0048347
17030,111,3.5,1098044819,tt0313196
17031,111,1.0,1097430889,tt0069113
17032,111,3.5,1097429406,tt0237539
17033,111,3.0,1097432380,tt0120885
17034,111,1.5,1097432330,tt0319061
17035,111,2.5,1097429297,tt0384537
17037,111,4.0,1097429732,tt0071360
17038,111,4.0,1097429638,tt0069293
17039,111,3.0,1097432294,tt0056592
17040,111,3.0,1097430856,tt0120338
17041,111,5.0,1097429759,tt0120912
17042,111,2.5,1097429228,tt0385700
17043,111,3.5,1097432291,tt0038348
17044,111,4.0,1097429411,tt0093428
17046,111,4.0,1097431399,tt0046487
17047,111,1.5,1097429183,tt0083987
17048,111,4.0,1097514629,tt0042804
17049,111,2.5,1097429387,tt0056193
17050,111,4.0,1097431115,tt0067023
17051,111,3.0,1097514893,tt0037558
17053,111,4.0,1097430847,tt0317219
17054,111,5.0,1097431310,tt0038769
17059,111,4.5,1097432352,tt0137363
17061,111,3.5,1097431651,tt0298228
17062,111,4.0,1097429390,tt0102685
17065,111,4.0,1097429377,tt0434292
17076,111,3.0,1097431418,tt0398808
17082,111,3.5,1097431623,tt0245574
17083,111,3.5,1097431420,tt0432325
17084,111,4.5,1097431081,tt0112760
17088,111,3.5,1098373835,tt0103074
17089,111,1.5,1097431619,tt0421994
17090,111,4.0,1097430678,tt0040746
17091,111,3.5,1097429361,tt0332379
17092,111,3.5,1097514793,tt0477347
17093,111,3.0,1097431614,tt0114917
17094,111,4.0,1098373983,tt0119114
17096,111,4.0,1097431610,tt0120179
17097,111,3.5,1097514816,tt0096928
17098,111,3.5,1097429351,tt0318462
17100,111,3.0,1098044660,tt0058379
17101,111,4.0,1097514591,tt0068408
17103,111,1.5,1097429349,tt0069095
17106,111,4.5,1097429222,tt0361596
17111,111,3.0,1097432240,tt0065782
17112,111,3.0,1097431606,tt0060424
17113,111,3.5,1098374434,tt0810868
17114,111,2.5,1097429293,tt0326036
17115,111,2.5,1097431602,tt0230838
17116,111,3.5,1097429320,tt0105665
17118,111,3.5,1098373990,tt0489235
17119,111,4.0,1097514579,tt0384814
17120,111,4.0,1097432441,tt0119141
17121,111,3.5,1097514936,tt0880502
17122,111,4.5,1097431289,tt0103617
17123,111,3.5,1098374461,tt0219699
17124,111,3.0,1098373776,tt0368891
17126,111,4.0,1098374452,tt0272020
17128,111,3.5,1098045265,tt0093415
17129,111,3.5,1097431564,tt0103239
17130,111,4.0,1097431098,tt0177971
17131,111,3.5,1097431577,tt0054387
17132,111,2.0,1097431941,tt0077474
17135,111,2.5,1097514906,tt0765443
17136,111,1.5,1097429203,tt0095593
17137,111,4.0,1097429317,tt0472126
17138,111,5.0,1097437092,tt0152930
17140,111,3.5,1098374417,tt0463872
17143,111,3.0,1097431925,tt0762121
17144,111,3.5,1098373592,tt0103791
17146,111,4.5,1097438248,tt0372183
17152,111,1.5,1097431911,tt0291400
17155,111,2.5,1098044731,tt0091949
17156,111,3.0,1098044735,tt0098554
17158,111,4.5,1097431559,tt0120789
17159,111,3.5,1098374402,tt0178868
17161,111,5.0,1097431071,tt0949770
17166,111,1.0,1097429213,tt0252866
17167,111,4.0,1097514500,tt0407658
17172,111,3.5,1097431519,tt0222718
17176,111,5.0,1097429287,tt0762114
17178,111,3.0,1097431882,tt0065361
17180,111,5.0,1097429547,tt0120684
17181,111,4.0,1098044718,tt0015624
17182,111,4.5,1098374343,tt0035575
17184,111,3.5,1098374333,tt0049730
17185,111,0.5,1097429253,tt0059205
17186,111,3.5,1098044715,tt0263101
17187,111,3.0,1097429526,tt0062159
17201,111,3.5,1097429206,tt0081182
17204,111,4.5,1097429539,tt0073155
17206,111,3.5,1097429535,tt0083967
17208,111,3.5,1097432437,tt0024703
17210,111,3.5,1098373571,tt0068203
17227,111,4.5,1098374209,tt0094721
17231,111,4.0,1097429322,tt0058203
17239,111,4.5,1097429324,tt0212235
17240,111,3.5,1097431823,tt0098238
17249,111,2.5,1097514531,tt0949423
17250,111,3.5,1097431817,tt0445935
17259,111,2.5,1097431464,tt0103190
17262,111,4.0,1097514550,tt0165798
17263,111,3.0,1097431797,tt0104265
17266,111,2.5,1098045051,tt0109676
17268,111,5.0,1098374097,tt0240913
17269,111,1.5,1097431446,tt0119577
17270,111,4.0,1097429466,tt0477038
17272,111,3.0,1097514874,tt0066365
17273,111,4.0,1098374083,tt0062626
17275,111,4.0,1097430563,tt0052080
17276,111,3.0,1097432135,tt0338348
17283,111,3.0,1097432492,tt0075651
17286,111,4.0,1097437328,tt0372824
17287,111,4.0,1097514837,tt0065569
17289,111,3.0,1098373561,tt0476681
17291,111,1.5,1097429446,tt0075784
17294,111,3.0,1097436615,tt0083922
17295,111,3.5,1097429453,tt0015064
17296,111,4.0,1097432112,tt0405743
17303,111,2.0,1098044676,tt0464141
17309,111,4.0,1097432048,tt0052564
17314,111,4.5,1099937091,tt0295701
17315,111,4.5,1099603580,tt0248408
17320,112,5.0,852720897,tt0092149
17321,112,3.0,852720897,tt0107286
17322,112,3.0,852720984,tt0119116
17325,112,5.0,852721004,tt0082971
17326,112,3.0,852720866,tt0120591
17327,112,4.0,852720866,tt0246578
17328,112,5.0,852721145,tt0181852
17330,112,2.0,852720866,tt0038348
17331,112,5.0,852720915,tt0093428
17334,112,4.0,852720865,tt0019254
17335,112,4.0,852720950,tt0056193
17336,112,5.0,852720950,tt0063522
17337,112,5.0,852720915,tt0137363
17340,113,5.0,844884330,tt0094675
17342,113,5.0,844884467,tt0113101
17343,113,4.0,844884390,tt0107286
17347,113,5.0,844884467,tt0168629
17348,113,5.0,844884632,tt0314412
17349,113,5.0,844884266,tt0060371
17350,113,5.0,844884632,tt0266697
17351,113,4.0,844884390,tt0418763
17353,113,4.0,844884932,tt0298203
17354,113,5.0,844885045,tt0407304
17355,113,5.0,844884793,tt0299977
17356,113,4.0,844884932,tt0097576
17357,113,5.0,844884632,tt0130827
17358,113,5.0,844884467,tt0088763
17359,113,5.0,844884853,tt0061589
17360,113,5.0,844884853,tt0275491
17361,113,5.0,844884528,tt0070679
17362,113,5.0,844884528,tt0325710
17363,113,5.0,844884932,tt0118799
17364,113,5.0,844885044,tt0385700
17365,113,5.0,844885206,tt0181536
17366,113,5.0,844884932,tt0071853
17369,114,3.0,838365897,tt0335266
17370,114,4.0,838365765,tt0119472
17371,114,3.0,838365897,tt0096874
17372,114,4.0,838365857,tt0066921
17374,114,3.0,838365857,tt0070328
17375,114,1.0,838365737,tt0118819
17376,114,3.0,838365840,tt0044706
17377,114,4.0,838365867,tt0425598
17378,114,5.0,838365737,tt0303785
17379,114,4.0,838365857,tt0102536
17380,114,5.0,838365897,tt0428430
17382,114,5.0,838365827,tt0103776
17383,114,5.0,838365907,tt0095953
17384,114,5.0,838365867,tt0475317
17385,114,5.0,838365867,tt0048624
17386,114,5.0,838365827,tt0120885
17387,114,5.0,838365897,tt0384537
17388,114,4.0,838365907,tt0274558
17389,114,3.0,838365907,tt0071360
17390,114,3.0,838365867,tt0069293
17391,114,5.0,838365878,tt0056592
17392,115,5.0,1107034391,tt0094675
17393,115,5.0,1107034474,tt0092149
17394,115,4.0,1107034440,tt0017136
17396,115,2.0,1107034459,tt0000012
17397,115,4.5,1107034320,tt0365737
17398,115,5.0,1107034264,tt0120753
17399,115,3.0,1107034092,tt0420206
17400,115,3.0,1107034046,tt0067309
17401,115,5.0,1107034257,tt0265343
17403,115,3.5,1107034097,tt0019702
17404,115,5.0,1107034287,tt0120912
17405,115,2.5,1107034038,tt0116790
17406,115,5.0,1107034335,tt0137363
17407,115,3.5,1107034454,tt0102685
17410,115,4.0,1107034443,tt0465551
17411,115,5.0,1107034360,tt0398808
17413,115,4.0,1107034056,tt0309987
17416,115,3.5,1107034088,tt0120179
17418,115,5.0,1107034158,tt0079753
17419,115,3.5,1107034448,tt0105665
17420,115,3.5,1107034119,tt0498399
17421,115,5.0,1107034121,tt0372183
17424,115,4.0,1107034350,tt0029811
17425,115,4.0,1107034465,tt0762114
17427,115,4.5,1107034109,tt0266308
17428,115,4.5,1107034401,tt0024703
17434,116,1.5,1163454706,tt0335266
17435,116,5.0,1163454716,tt0365737
17436,116,5.0,1163454699,tt0026029
17437,116,5.0,1163454673,tt0181852
17438,116,4.0,1163454741,tt0304126
17439,116,4.5,1163454676,tt0120753
17442,116,2.5,1163454712,tt0475317
17443,116,2.0,1163454650,tt0265343
17444,116,3.0,1163454691,tt0069293
17446,116,5.0,1163454719,tt0099423
17448,116,5.0,1163454695,tt0029811
17450,116,1.0,1163454748,tt0222718
17451,116,2.0,1163454640,tt0762114
17453,116,5.0,1163454653,tt0062626
17458,117,3.5,1320638323,tt0432348
17459,117,4.0,1320640472,tt0114558
17460,117,5.0,1320636964,tt0120753
17461,117,4.0,1320634639,tt0112641
17462,117,3.5,1320638237,tt0110729
17463,117,5.0,1320636576,tt0054215
17464,117,4.5,1320639869,tt0482571
17468,117,4.5,1320637156,tt0416449
17473,117,0.5,1320634669,tt0156841
17474,117,4.0,1320634819,tt0072973
17475,117,3.0,1320634724,tt0278435
17476,117,4.0,1320634810,tt0283832
17477,117,3.0,1320638154,tt0489235
17479,117,4.0,1320638280,tt0472126
17484,117,2.0,1320634634,tt0063172
17488,117,5.0,1320636888,tt0114781
17489,117,4.0,1320638959,tt0019509
17492,117,4.5,1320637425,tt1000774
17495,117,5.0,1320636770,tt0086355
17496,117,3.5,1320637335,tt0043090
17497,117,4.5,1320637244,tt0157124
17513,118,4.0,951009481,tt0168629
17518,118,4.0,951009296,tt0086250
17519,118,2.0,951009429,tt0049406
17520,118,5.0,951008797,tt0026029
17521,118,5.0,950154177,tt0181852
17522,118,4.0,951009067,tt0107290
17523,118,4.0,951009525,tt0087800
17524,118,5.0,951009370,tt0048624
17526,118,4.0,951008941,tt0265343
17527,118,5.0,950154206,tt0110729
17528,118,4.0,951008797,tt0048347
17530,118,5.0,951009296,tt0069293
17531,118,3.0,951009851,tt0120338
17532,118,5.0,950154138,tt0120912
17533,118,2.0,951009005,tt0330373
17534,118,5.0,951008797,tt0055205
17535,118,4.0,951009097,tt0019254
17536,118,4.0,951009585,tt0022100
17537,118,5.0,951009481,tt0308644
17538,118,4.0,951009322,tt0061512
17540,118,5.0,951009676,tt0018737
17542,118,4.0,958531282,tt0155267
17543,118,5.0,950153928,tt0112817
17544,118,5.0,951008798,tt0363547
17546,118,4.0,958531282,tt0117060
17547,118,3.0,951009349,tt0035015
17551,118,4.0,951009349,tt0102685
17552,118,4.0,951009005,tt0434292
17560,118,5.0,950154138,tt0134119
17568,118,4.0,951009397,tt0427969
17569,118,5.0,951009296,tt0441774
17570,118,4.0,951009322,tt0447249
17572,118,4.0,951009296,tt0396555
17573,118,3.0,951009429,tt0446009
17578,118,5.0,951009370,tt0103882
17579,118,3.0,951009005,tt0084602
17580,118,4.0,951008855,tt0089927
17581,118,4.0,951008911,tt0100507
17582,118,3.0,951008883,tt0313670
17583,118,4.0,951009005,tt0072443
17584,118,3.0,951009585,tt0450188
17586,118,4.0,951008855,tt0099423
17587,118,4.0,951008970,tt0040746
17588,118,4.0,951008883,tt0332379
17589,118,4.0,951009481,tt0119114
17592,118,3.0,951008828,tt0318462
17594,118,1.0,951009552,tt0444682
17595,118,3.0,951009097,tt0450278
17598,118,5.0,951009429,tt0037101
17599,118,4.0,951009397,tt0841044
17600,118,4.0,951009037,tt0112883
17601,118,4.0,951009209,tt0326036
17603,118,4.0,951008883,tt0120787
17604,118,4.0,951009610,tt0023238
17605,118,4.0,951009168,tt1032846
17606,118,5.0,951009005,tt0808417
17607,118,3.0,951009067,tt0841925
17608,118,1.0,951009097,tt0113448
17609,118,5.0,950154206,tt0098258
17610,118,3.0,951009097,tt0139654
17611,118,4.0,951009148,tt0113862
17612,118,5.0,951009676,tt0114924
17613,118,4.0,951009148,tt0058534
17614,118,4.0,951009611,tt0281364
17615,118,3.0,951009067,tt0426578
17616,118,3.0,951009481,tt0119488
17617,118,3.0,950153928,tt0072791
17618,118,3.0,951009397,tt0055608
17619,118,4.0,951009585,tt0221218
17621,118,5.0,951009370,tt0078503
17625,118,4.0,951008911,tt0376541
17627,118,5.0,951009653,tt0472126
17630,118,4.0,951009429,tt0366416
17637,118,4.0,951008970,tt0086551
17638,118,3.0,951009005,tt0102368
17642,118,3.0,951009148,tt0105165
17644,118,4.0,951008970,tt0097493
17646,118,3.0,951009230,tt0162661
17647,118,5.0,950154314,tt0949770
17648,118,3.0,951009168,tt0301524
17649,118,5.0,958531282,tt0029811
17658,118,2.0,951009097,tt0120684
17659,118,4.0,951009451,tt0099819
17663,118,4.0,951008705,tt0263101
17664,118,4.0,951008668,tt0266308
17665,118,4.0,951008726,tt0211941
17675,118,4.0,958531252,tt0095801
17676,118,5.0,964408657,tt0024703
17691,118,4.0,964408874,tt0058430
17703,119,3.0,913051445,tt0094675
17704,119,5.0,913057893,tt0107286
17705,119,3.0,913048006,tt0168629
17706,119,4.0,913049013,tt0060371
17707,119,3.0,913050793,tt0266697
17708,119,5.0,913117867,tt0352994
17716,119,4.0,913049366,tt0062622
17717,119,4.0,959734582,tt0405159
17718,119,3.0,945993516,tt0083658
17719,119,2.0,913232674,tt0120591
17720,119,2.0,952582537,tt0110413
17721,119,5.0,913047936,tt0111495
17722,119,5.0,913047839,tt0086250
17723,119,3.0,913128316,tt0243862
17724,119,4.0,913049888,tt0246578
17725,119,4.0,913050230,tt0115751
17727,119,1.0,913232864,tt0335266
17728,119,2.0,913051632,tt0000012
17729,119,4.0,913117754,tt0240772
17730,119,4.0,960751875,tt0349903
17731,119,2.0,913232864,tt0092007
17732,119,1.0,913051632,tt0046672
17733,119,2.0,960751812,tt0181689
17734,119,2.0,913051475,tt0099088
17735,119,3.0,913050333,tt0070379
17737,119,4.0,945994116,tt0032976
17738,119,2.0,913232929,tt0086066
17739,119,4.0,952584312,tt0092005
17740,119,2.0,913050480,tt0070328
17741,119,5.0,913052591,tt0026029
17742,119,4.0,913048077,tt0082661
17743,119,4.0,913048721,tt0057345
17744,119,5.0,913049150,tt0372784
17745,119,4.0,913233068,tt0044706
17746,119,3.0,913050293,tt0425598
17747,119,5.0,913047597,tt0181852
17748,119,3.0,913051506,tt0304126
17749,119,4.0,913047258,tt0120753
17750,119,3.0,913048548,tt0107290
17751,119,5.0,913049331,tt0120663
17754,119,3.0,913049072,tt0103776
17758,119,2.0,913049964,tt0087800
17759,119,4.0,915412154,tt0089537
17760,119,4.0,952583024,tt0806679
17761,119,2.0,913051632,tt0319262
17763,119,3.0,952583509,tt0117509
17764,119,3.0,913048158,tt0048624
17765,119,4.0,913048721,tt0265343
17766,119,4.0,972099168,tt0461894
17767,119,3.0,972097228,tt0067741
17768,119,4.0,913052193,tt0120601
17769,119,5.0,927055846,tt0110729
17770,119,3.0,952582353,tt0108598
17771,119,4.0,960938884,tt0112691
17772,119,4.0,952581900,tt0085549
17773,119,4.0,952580959,tt0048347
17774,119,5.0,913048721,tt0069113
17775,119,3.0,913047597,tt0276919
17776,119,3.0,952582708,tt0198781
17777,119,4.0,913050857,tt0319061
17778,119,4.0,913048006,tt0384537
17780,119,5.0,913047973,tt0274558
17781,119,4.0,913232794,tt0071360
17782,119,4.0,913048297,tt0069293
17783,119,4.0,913049486,tt0056592
17784,119,4.0,945993306,tt0032551
17785,119,4.0,913048605,tt0120338
17786,119,4.0,915412223,tt0043014
17787,119,5.0,913207624,tt0120912
17789,119,3.0,913048883,tt0038348
17790,119,3.0,913052090,tt0013442
17791,119,3.0,913049964,tt0079095
17792,119,4.0,952581199,tt0039689
17793,119,2.0,913232864,tt0112579
17794,119,3.0,915411867,tt0090264
17799,119,5.0,945993227,tt0167404
17800,119,5.0,915411448,tt0055205
17801,119,4.0,913047687,tt0046487
17802,119,3.0,913050553,tt0019254
17804,119,4.0,913052089,tt0107614
17805,119,4.0,952584582,tt0042804
17806,119,4.0,913048799,tt0022100
